,name,youtube_code,clean,dirty,ability
209,YouTube지누,/channel/UCJGww2K__Q3y-MtDi0XWH2w,1.4696011021442246e-05,0.999948501586914,0.0010423792733086355
210,ZealsAmbitions,/channel/UCpDcj6E73QeFkmqk7gH5wxA,0.0,0.0,-1.0
211,플레임TV,/channel/UCDLDbittWhk2KXvaCT0YpZQ,8.497413182340097e-05,0.9929181933403016,0.040450940529505375
212,팍플레이Pacplay,/channel/UCZecnuVvQnBCoopyobFdDZg,0.0,0.0,0.0005535930395126343
213,GOIS,/channel/UCEIzrF00OYA8B-WqAN5vUmg,0.0,0.0,9.939074516296388e-05
214,보물창고,/channel/UCRwMczVQ8Jr8_8Dd8o7hPnQ,0.00031910975576465717,0.9592496752738952,0.09534702223269642
215,메이플 이득충,/channel/UCnHpxlp418JpbxtVEfPRK4Q,6.593187436010339e-05,0.8796464800834656,0.06695220246911038
216,노돌리,/channel/UCNvGiN93jKCp39Jsq31BMmg,1.7220965067584374e-05,0.9998721877733866,0.13954231855010826
217,영래기,/channel/UCcvKf8NxAw9i09hZw1MQPBQ,1.0417157682240939e-05,0.9999780654907228,0.001716330647468567
218,가이코GK,/channel/UCYWW_lthmN8cvuIaN0G9D6g,0.1701142186029756,0.7775411185469817,0.05349785881116997
219,엔젤 유튜브,/channel/UCt5e5QXzt_Ub5azmAk4ozAw,0.000287700954383278,0.9996932148933412,0.4345248268709838
220,PAPADOG,/channel/UCYwV9dJhAQSFrFU9JyQ5t1g,1.9647985482151853e-05,0.999973475933075,0.14204680515331347
221,지라라,/channel/UCdRDEMsLzDgoXY0AdQ1yN8g,2.120100998581621e-05,0.9999716281890868,0.14809997282147958
222,44층 지하던전,/channel/UCbErjjRiLboO1q0ha-R0OGA,2.0727584342239425e-05,0.920527309179306,0.07105572410255279
223,[ALTUBE] 김성현TV,/channel/UCOTJtP0Z9DjpPU43B5m1V6A,7.849878784327302e-06,0.9999762773513794,0.6924144795898298
224,오요,/channel/UCXhTIte6TjoItbiUVUnMIlA,0.4997667850684594,0.5002021718246397,0.0023878557341440176
225,니얼굴윤겔라(geltube),/channel/UCMsjY8EfFZNul-_7DvWe6Aw,0.0031412234535916164,0.9928229252497356,0.16158614796928727
226,JINTUBE,/channel/UCi66uG_I878tcnbIhN7KRcg,0.0,0.0,-1.0
227,브롤스타즈,/channel/UClJspSpzADMROqOW9HLHaoA,0.00016691915516275913,0.9124035239219666,0.1444907375433624
228,아구 TV,/channel/UCAGUSx1hbPKDqzBZH7bTjiA,0.0,0.0,0.2726748084218841
229,무지개맛 Rainbow Flavor,/channel/UCcR_wZ0zimC6UT8VO0KcS8Q,0.0,0.0,0.12783462341342655
230,동수칸TV,/channel/UCVJT18d9wSCnDUdnJ9ycO7Q,0.2404615047498737,0.7594291558489203,9.877681732162193e-05
231,BRUSH,/channel/UCRqcPtAY2IrOjjOPt2TbYVQ,4.217159585095942e-05,0.9711904525756836,0.05575494636690959
232,심즈 아무나AMUNA,/channel/UCKQm9pMIE5ti11h_m6NEHpw,0.0,0.0,0.3331821213747995
233,수찬 Suchan,/channel/UCLm0fAzu27N2aSd3lHsy2zQ,2.068864099176911e-05,0.9990710218747456,0.3123111596283147
234,두칠이의게임방송,/channel/UCwDFdWg0nGlEMr4iJnKWqYw,0.0,0.0,0.00043918689092015134
235,이초홍,/channel/UC-jHB5e-6LF-yz0kMCTZWdg,5.143774342286633e-05,0.9944536983966829,0.28137996819822475
236,TFO,/channel/UCk5mlvpbj8CZxD229CpiouA,0.0,0.0,0.07054515555500984
237,윤루트,/channel/UCmJ4DkPFPzjR2TkJ7lXSQWw,1.3416716683423148e-05,0.9999784231185912,0.891028147731231
238,웁tv,/channel/UCnCFD3met1Ip7OngdF9TRDg,3.0797575163887814e-05,0.9996618032455444,0.0003414707524436178
239,메도우이헌터,/channel/UC4rp07nTMJb13faNO94lm6A,6.565028888871893e-05,0.9971343278884888,0.5467436737365157
240,TV블루위키,/channel/UCQreDC73rqiw1wSc_ZYwgHA,0.1292047365423059,0.7403939968207851,4.5683072960822635e-05
241,녹두로 월드,/channel/UC9vz3TBChrJmYbzUo-rqfSg,0.4995394508150639,0.498162891541142,0.00022283622196739292
242,바위골렘,/channel/UCLLGccON9y08RB7xqusu_Ww,3.3067743061110384e-05,0.9999623298645021,0.10835801311623072
243,런민기,/channel/UCY74n-XQJ69dxNdN7h71wLg,0.0001951482117874548,0.9552070498466492,0.3542514951477642
244,Awesomepiece,/channel/UC8DE6aei0DOKa1s3PziV8Aw,0.33187901896690164,0.6680174398546418,0.09306837171316162
245,RinyTiny [리니티니],/channel/UCArr7e9zILksFPuGDq-MffA,0.011974085122346878,0.6109507977962494,0.14578661920192335
246,피아노캣 [PianoCat],/channel/UCDyc0_OWYXI1WcaMjijHrDA,0.1295159413652982,0.8696410929163297,0.023554144586835583
247,류으미,/channel/UCNeHPUKNUBmBMZy_rzHPzSw,0.0002156646446564992,0.9967934042215348,0.0001376536157395858
248,홍개,/channel/UCDkQMlfo7GvgvnrkPawW9tg,0.012843618857732508,0.960806131362915,0.0040344216606833525
249,신해조,/channel/UCiCNc3uj8Bnc9bDzHJS058Q,4.474200977711007e-05,0.9768686652183532,0.3485404786397026
250,Wall Su,/channel/UC5ScPjbt-a97AJO7SBj6nAg,5.313355389565307e-05,0.999928762515386,0.00013430789113044741
251,더빙레이디,/channel/UCVPTh22MstSVobuvF7zQ3Sw,0.00012171519483672456,0.9869431058565776,0.22008785812623588
252,짬타수아,/channel/UCNoSlvimHmdOgtHOCNjj7ew,0.0,0.0,0.24991501195063395
253,프리티에스더 PrettyEsther,/channel/UCkrboHEREUVOaFNbuQ2taZg,0.0,0.0,-1.0
254,도현,/channel/UC-Pn1i_ot4qmG4l7wMZPvyw,1.2810077350877693e-05,0.999944269657135,0.2685779053055739
255,랑말TV,/channel/UCc_7XbnN1bTFMhquCKt3ngA,0.0,0.0,9.417533874400696e-06
256,메탈킴,/channel/UCOaUB8RzbLXB7QZtCmMO-8A,1.6171514289453626e-05,0.9999778866767884,0.0002907911936441687
257,겜스트GAMEST,/channel/UChtdyqmH0yVFWTBJERP2PKg,0.4998096801173234,0.5001269260974368,0.0005898550152779737
258,쌀튜브 Thal YouTube,/channel/UCoYFo-lRD3pchMUtsBcEbOA,9.940452400769573e-06,0.9999771118164062,0.4641976715499298
259,아빠킹,/channel/UChfs1dQ5phBDBWZJ1hHLbUA,3.853332509606844e-05,0.999668151140213,0.4067361250985674
260,김짱돌,/channel/UCsi8xzlmARKDK_ItRW8imyg,0.000166772173542995,0.9586003422737122,2.837181091319696e-05
261,케인 TV,/channel/UC0aKwoKNeqBaUwiEXmkQaGQ,0.3319360799267391,0.5313629705148438,4.268470017787518e-05
262,김뚜띠,/channel/UCTZPZo3xuW5k6RkhlVaJ0jQ,0.013910111971199512,0.9860219955444336,0.0003426261246204376
263,스간TV,/channel/UCK1B7KLih3kE1Iy0SCBDzkQ,2.019558814936317e-05,0.99997478723526,0.6133778197471167
264,김용녀,/channel/UCXmdpmRnf5WKMssvByY2Elg,0.00313406134955585,0.9968165755271912,0.11117256196060532
265,지컨,/channel/UC0z8bddfRBRBmEC-AjI6UXw,0.0,0.0,0.2498161782859825
266,묘송이MyosongE,/channel/UClWTMxooQefOLUV0TRcJ1Eg,0.0,0.0,0.1342308602466974
267,사모장,/channel/UC4XjKgCtpwpACzUCiUKOd3Q,2.3829029487387743e-05,0.999705970287323,0.14998636803963894
268,요롬Yorom,/channel/UCqx0Xywhh72631omzTWNixA,0.0,0.0,4.065036773681641e-05
269,각폭 YouTube,/channel/UCutaHUD-Oos2EBNNEwd4QQg,7.106192697392544e-05,0.9998355507850648,0.09750890859466944
270,힘쎈너구리,/channel/UCADf92tisOOh90hrZee4-LA,0.001009032687761646,0.9960094690322876,9.0388151315568e-05
271,김리븐,/channel/UCgySwATr_UPiGqrwfRo6_ag,0.0,0.0,1.0460615157970032e-05
272,카운터,/channel/UCN5Z4EkujWOl7UMbc4J-3Cw,0.4998118988023634,0.5001785107451725,0.04423335691293084
273,LOUD CAST,/channel/UCAI86CUHDIkKXGA6YpVBhYg,1.0083538654725999e-05,0.9999617338180542,3.935769200325012e-05
274,SANDBOX NETWORK (샌드박스 네트워크),/channel/UCCjR2EbSnsVKRVeTvPjVWIA,0.00011721977352863182,0.9984689354896544,0.0064463913440704354
275,브론즈연합회,/channel/UC-39bqpwYeoyvm2qHfAhHiA,0.0,0.0,3.206729888916016e-05
276,왈도쿤,/channel/UC-S8JFhLkQ5enhB70c2CYIw,2.544140079407952e-05,0.9999200701713562,0.0019594364696078337
277,루리TV,/channel/UCo2qwN2FUPnLLJjHXNusFyQ,0.0,0.0,-1.0
278,깝도이,/channel/UCqVkQsNin4MdGFrWvzFVOKw,0.00020946695603925043,0.8548066496849058,0.18921169520935546
279,프제짱,/channel/UChD2kf1XO2sxR4t4s_oPPMA,0.0,0.0,0.6561774820256687
280,피큐큐,/channel/UC_jNan0EvSTUNKT2dj6U31A,1.6624000636511482e-05,0.9999783039093018,0.4405961366644624
281,카이바군,/channel/UCDEOj33PPDR-Hw9RxdKfjpw,0.0,0.0,0.001981019973754772
282,푸른 [ Pureun ],/channel/UCXrjLuKRFe1OxlR9T6uNs6w,4.4158736272947856e-05,0.9999253749847412,0.14492667296456474
283,Mobirix,/channel/UChs3xgH4BWAsTi-SGjECiZA,0.0,0.0,0.1254334314726293
284,사과몽,/channel/UCjaoaH1tIwV6uLZHEmlQNdw,1.910385981318541e-05,0.9948405623435974,0.07694983084645801
285,김쵸코,/channel/UC0SsBKkmlkyNx6bo0SSAEpQ,0.4046907745153779,0.5791929631183544,4.1268088600832094e-05
286,타요튜브 [TAYOTUBE],/channel/UCBTsPtRCh6ln3IRQFjhjh1A,2.8838893619346588e-05,0.9999636809031168,0.0831576847820148
287,바사카네,/channel/UCy5DTlJJ3eo7I83h-IEL1KA,0.0,0.0,-1.0
288,우왁굳의 풀업로두,/channel/UCzh4yY8rl38knH33XpNqXbQ,0.0,0.0,0.281506269786726
289,표림,/channel/UCxbxK61xeFoymuxmi4ik73g,1.295448328164639e-05,0.9999616146087646,0.11981587461195885
290,소맥거핀,/channel/UCaaZFxjlHI3T_I-uFbldIGA,1.5535466445726342e-05,0.9999797344207764,0.1327698280413946
291,Draw Anything Animations,/channel/UC_ZYBT7vZOSyoyfeQraKCOw,6.266237323870882e-05,0.6365214586257935,0.050773069262504585
292,롤큐플러스 LOLQplus,/channel/UCigPeNf_uHiODmCRns_92Xw,0.0,0.0,0.0017338544130324207
293,Mnics에투샤,/channel/UCubybnI2mstR-E24cc0rt9w,0.5928917576266031,0.3839280940592289,0.10648821815508802
294,이녕,/channel/UCLoGhS_8p-G_pzrkfgMi9NA,0.33313088482191233,0.6667631206219085,0.35979820914748084
295,알짜,/channel/UC9Qsk7A_dVWZc6l1FRS8amQ,0.00017108696920331568,0.9911556541919708,0.00013003498315800055
296,Flyerbek,/channel/UCMoQZs-z0PECNIs-b8CHOag,1.7621874576434493e-05,0.9999672174453736,0.7142204716495013
297,이아린 Ahrin,/channel/UCqIYXDSU6mC_Na4b39lOIZw,0.0,0.0,7.788340250391991e-06
298,흉폭한 포로 Violent Poro,/channel/UC9aEa6zVK12OZaWyTIPX9jw,0.11251015509260467,0.8869414508342743,0.00478915125131596
299,모드로나티 Modronati,/channel/UC9-B--tzbvBUMVkGVyCTaIQ,2.186127494496759e-05,0.9978462457656859,4.2557716369628906e-05
300,엔마유튜브,/channel/UCF-rFAdN7dzd-SI2T3rkCaQ,0.0,0.0,0.00014450550079359026
301,학살 HAKSAL,/channel/UCF7IBIvHZ2be4Ufo8i0uHBw,1.8606493540573865e-05,0.9999693632125854,0.5866442648120402
302,EA SPORTS TM FIFA 온라인 4,/channel/UC9otskL_kd-0CDib_5Lj-mQ,0.00019343099847901613,0.9548546075820924,0.3006540734803518
303,민또TV,/channel/UCCW6uYIUP4YKKe50k-ktVAw,0.0919477667521278,0.8149602711200714,0.0022701938947041755
304,마인의 비하인드,/channel/UCzbLTaNlODXhvobAcTs4XRQ,0.0,0.0,2.7060508728027344e-05
305,로빈,/channel/UCo33r3SAf5z9MS-lrXV2aOQ,0.0,0.0,0.25209770431683864
306,오린이,/channel/UCeVVzlUnjNMFy_DVTZqZ5ZA,1.5186463315330911e-05,0.9999475479125975,0.18823273250944272
307,훈토이TV,/channel/UC3ihyjIvubiIAieg8SlmtIQ,0.9984583854675292,0.000945101317483932,6.854534149169923e-06
308,땅우양,/channel/UC9vI-9WYQLXKI6n9XdXXo3g,1.2601995877048465e-05,0.9999788999557496,0.3364974620574989
309,별고래_StarWhale,/channel/UCD8maIontXDHmsewDbyMXDw,3.3800944947870455e-05,0.9998999834060668,0.12824791576713326
310,소니쇼게임방송,/channel/UC141BuVRzSSXJX33Am9yxEA,2.806767406582367e-05,0.999968647956848,0.17972405653431034
311,박나나,/channel/UCS3_H_feQRm4QbXipKTvSrw,0.3525450092856772,0.4996873427880929,2.9186407724757227e-05
312,Bang,/channel/UCnDcpS7XLQ9KFPqULb9TH8g,3.915504203177989e-05,0.9995579123497008,0.4318441859405928
313,리타유튜브,/channel/UCzMAqDi4M4CrwMSi_EnnV4g,0.19535096079926006,0.8006384625565259,0.00023678541183480561
314,강한달,/channel/UCIqg17JWrhmYT--KZbHk3HA,1.679907586549234e-05,0.9999782741069794,8.21868578592122e-05
315,소풍왔니,/channel/UC5qsXOIsLbkEIP4DI7xWOlg,0.0,0.0,-1.0
316,무협지 League of Legends,/channel/UCIA_jLpi8Tp2YM8ZTe4nD5A,1.1376165427160835e-05,0.9999283949534098,0.31436739560922433
317,더빙걸,/channel/UC6t1NCFKCiBUuIbM3ujRRPQ,6.113568815635517e-05,0.9861894249916076,0.00010477645056583552
318,나는상윤,/channel/UCozuuEEitjQXtCzubNO0BGA,0.00030376292343134984,0.9823948740959167,0.5326806450602338
319,Tenha,/channel/UCOXPm9nqKtb2pIpO0UybBHA,0.0,0.0,-1.0
320,천양,/channel/UCXOLqHsi_mxJdTIqU7B6OmQ,2.0357974790385924e-05,0.99994695186615,0.19999387877178376
321,살인마협회장,/channel/UCgWwo8FJL3MCxfd66ip7nFg,0.24774446918354445,0.7513429038226603,0.104995672678725
322,EFFECT,/channel/UCcc3YwvoDF3LqfGZPZmCyhg,4.87050783704035e-05,0.99994695186615,0.7761268792742663
323,메이비TV,/channel/UCPITXstDqqLYbBUiAVqYjfg,0.0,0.0,7.612258195877075e-05
324,크로롱TV,/channel/UCr0oBV3TSWoHz7MX4atZ7vw,0.0,0.0,5.653500556956903e-05
325,Jin Studio 진 스튜디오,/channel/UCDk0AHutsIFLsQYhMvmkdrQ,0.0,0.0,0.08791936740279194
326,서든어택,/channel/UCMJhnmKJ6xwRIFL1ZFb9QrA,0.1110567295649566,0.8886567157719077,0.12410135604344152
327,I like movies XD,/channel/UCE9Ib6JHShc7MHQ7pMwj0YQ,0.0,0.0,0.007825911045074352
328,김유진 미국변호사YOOJIN,/channel/UC_Cprc-ruVm1GS0yPvqy14w,0.8356075286865234,0.07234148681163788,0.0001255671183267859
329,해르시,/channel/UCwMzCpU05utIvYP7-tm08fA,0.6660537226744054,0.2947427902836353,0.2638132084560182
330,코브,/channel/UCqFt6raBlXK-qJCWsTKW62A,9.025972758536228e-05,0.9999011754989624,0.00013411896569415216
331,튜나,/channel/UCyi9eZCavFN5P6GQVokRiQg,0.0,0.0,0.2488231249153614
332,순당무,/channel/UCZW0yRW2HK7_fzgL9HQu9ZA,1.2158421971738186e-05,0.9998234113057456,0.28711720147969444
333,호진,/channel/UCZZEgBpbLP0ILVc4nGg39-w,0.0007810990723555735,0.9974209666252136,0.371846835883116
334,피닉스박,/channel/UCZ6IM7_T-bCmr_7DgAKjYxg,0.00016292550753860271,0.9991054534912108,0.4448900558738004
335,따효니DDaHyoNi,/channel/UCFM_07Mxv6CglREk8qdkPaw,0.0020114330432988935,0.9025678992271424,0.3059426258130217
336,꾸몽,/channel/UCH29Gz8a6veRLqUxzjBXHrQ,4.560298748401692e-05,0.9999492764472958,0.00017628925187240796
337,듀단 [듀튜브],/channel/UCPd2VrGLDguFs9AckozHtrA,0.0,0.0,0.0015261650085451885
338,Ace Art 에이스 아트,/channel/UCpfY3rf_vaW6UQ2hGlqGhIQ,0.0004014724981971085,0.54350346326828,0.2999602233930465
339,게임토리,/channel/UCA57VZoIKNqjaBjokHPZbtg,0.0,0.0,0.013934201664394852
340,실프,/channel/UCWOPxkftlmCstC5drb9VM_A,0.33307922719207755,0.5219349584076555,0.3999922770028781
341,택신TV [BISUTUBE],/channel/UCBa9U1nh3fe2lBx3a0R0Skg,0.0002189989851710076,0.9006706873575846,0.5742058033031867
342,잡초,/channel/UCSWLx_GQlGADYipEyXF2Mxg,0.0,0.0,0.00015779733657839135
343,고누리,/channel/UCs0P4GrXEumyYn-d8ASrGlA,4.6343309804797166e-05,0.9997438788414,0.0002118728377603629
344,온다람,/channel/UC3LNd5iXQZ8WinaOpfwXveA,0.0,0.0,0.20035550482030628
345,모두의마블 TV,/channel/UCc5al0BciX358Rg9YXk1LBg,0.0,0.0,6.67572021484375e-06
346,조우,/channel/UCpXnb06Y0uc6ewEf3WL4wDQ,0.00011603114398894832,0.9997027516365052,0.0003730982542038408
347,금똥왁왁,/channel/UCt4wd8jZFvFjrHy6EXLrmVw,0.0,0.0,0.6093994555696554
348,Revinen,/channel/UCVszhXaoqB7Ekx1coEU6PzA,1.861118221313518e-05,0.9996739476919172,0.08221521567214618
349,TV용느님,/channel/UCbHN1sTuPySKpnqKSp0JHRQ,0.005807978376045259,0.8640900055567423,2.405047416675909e-05
350,Google Play Korea,/channel/UC8C0Yd20ke5XqOiZvMVgM9w,0.18600856404949204,0.7029342390596867,0.06309051220507722
351,무릎의 철권TV TekkenKnee,/channel/UC0Zl_lyMoTbroBSNv7SpGuQ,5.502897329279222e-05,0.999942660331726,0.3229634967254762
352,옙가,/channel/UCcwEXGl8tRJTJ78WBPa7dUA,2.400241161619003e-05,0.9252936641375225,0.011201093071385393
353,닥터준 YouTube,/channel/UCOY3LbxXxCd8SykBvcVJlzg,1.3599485328086306e-05,0.9999766945838928,0.4063923236093875
354,Wolf,/channel/UCYJ0Ucu9jPX5kn6SeDcNaIQ,7.548942903667921e-06,0.9999452829360962,0.5593997845764989
355,[KongAlTube]콩알튜브,/channel/UCDqkO1FZXchBTGtsm7uO8jw,0.03539727908355417,0.9638078957796096,1.2142317635577273e-05
356,Rush,/channel/UCkV_ZgwCFlAvUIu4k0UBBaQ,0.0,0.0,0.7249187747246734
357,단미호유튜브,/channel/UCy5OjPJk87YCHNgd3qg2N9A,0.0,0.0,0.00032776594161998407
358,펭귄몬스터,/channel/UCqcxF7BAF3GSz36Yx_0qGaQ,0.0,0.0,0.03661415576934801
359,전쓰트의 게임 채널 Junsst,/channel/UCD8r5Jgns2V64-NcUmXclpg,2.227821278211195e-05,0.9995798468589784,5.074342091881956e-05
360,라더,/channel/UCDujSmC7qoEp89PE4ANN0vA,0.0,0.0,0.010018381807539223
361,체험판의컴퓨터채널Trialversion,/channel/UCeSnJtdf_dgvFqtK1PpxygA,0.0,0.0,-1.0
362,Rope로페,/channel/UCAtwdcmAFuTeK_nQ-wxGW0w,0.0,0.0,0.1695564786593119
363,이서니,/channel/UCcL8PoeJCC6DwAcKyzw_eQg,0.4579627098792116,0.5419513024389744,0.2599323648319114
364,알로직,/channel/UCd4vEfDwg_kzVI-9Eq8sPHA,6.0343227232806385e-05,0.9994783997535706,0.0009149312973022461
365,쉐리,/channel/UClDbuB3bgZYVIaN3534c_ew,0.11796355992555616,0.8457971215248108,0.0005119641621907922
366,노란 단무지,/channel/UCLGFyHp-wUhKrmNJBWZg75A,0.0,0.0,0.012441090175083548
367,PAKA,/channel/UCJpAwvQaZyCI5spAz7tipGA,0.6558268825165214,0.3439795447823902,0.5409276070970988
368,구스마일,/channel/UCpVLAetJt6_XjktxxhDUY2w,0.0057558090702514155,0.7111826539039612,0.003345876932144165
369,중년게이머 김실장,/channel/UCSgvQDek_7CQj08fu7kp1Iw,0.0071674659175187125,0.923770308494568,0.06890580817607461
370,왕군게임국,/channel/UCqONn4EbAYzIVEGAoQxmZUA,1.6492525901412588e-05,0.9996544122695924,0.00037388006846117433
371,화틱,/channel/UC2b9TmgJ-jZt8ZAKF4DwIWg,0.00016335857435478834,0.9847072958946228,0.00017620325088496536
372,말괄량이 박삐삐,/channel/UC1ig0B3mPPXViUMTN5Hm-Ig,0.0,0.0,0.2310422275747571
373,디스 이즈 샤이,/channel/UCBo3r_IAd1EiFGe1x7GgTLw,0.0,0.0,0.5427526822547861
374,코렛트YouTube,/channel/UCvmHDocKuL6MVx1qRgqLV9g,2.5440107310714663e-05,0.9996360421180726,0.0012415274977684019
375,최군TV [무삭제 풀영상],/channel/UCwGeidQWKEMdFIujQrz37qw,0.0011431186403569882,0.9977569937705992,0.00042555481195438727
376,똘끼100%,/channel/UCybKp0O2N9sUZOgIm1j2r_w,6.082937579776626e-05,0.8568739891052246,0.1392121587159636
377,게렌의 게임극장,/channel/UCUEX0L7GHPs95m8S7G6kWVA,2.219264933955856e-05,0.9999727010726928,0.15577293327078226
378,ryujehong,/channel/UCtt0Hg9MhraTkzWwNQpplHg,9.679259028416708e-05,0.9998832643032074,0.5003258247250414
379,홀릿 Youtube Holit,/channel/UCoH2pCzAr6zWDG-LtUiLWRw,0.0,0.0,0.5531833327673262
380,_헤징,/channel/UCj38fEefpih2o1aHH886Z1g,0.0,0.0,-1.0
381,넷마블 TV,/channel/UCpYaDypxUY_bB6s23sfpuMg,0.0,0.0,0.00015473365783680304
382,꼬예유 & 한예찬의 게임저장소,/channel/UCJoWNCiFuiN4eZnB80WUf4Q,0.0,0.0,0.2268221630171562
383,삐라,/channel/UCw2zOqd6hXsny79qDki_Z4w,0.027258304492988827,0.9724225103855132,0.005048819950648764
384,마뫄,/channel/UCgEo04TieA9BEmiDOhYQUGw,0.3618369254594048,0.5658457905131703,0.18020327156264093
385,KD키드,/channel/UC98Dw7oYrXnoXCfhxgffzRA,0.0,0.0,0.0001981059710184363
386,삐부찡,/channel/UCWbbrLELoBRo-8KG1D9m4HQ,0.0,0.0,0.0004466388906751994
387,LOL PRO Replays,/channel/UCYX9IB_lU43EenSWKDlheUg,0.0,0.0,0.8569547959954694
388,Mudassar Saddique,/channel/UC_qgWkLIbwXA8YGWTbjSN3g,0.0,0.0,-1.0
389,전자오랏맨,/channel/UCkcaRxpTcisadUeCbHOYTFw,0.4999173293908825,0.4999956424435368,0.003264926373958588
390,G-ZONE 게임은지원,/channel/UC9iXc6HmaGygDiTj5OaNqNg,0.0005615690868580712,0.9038097977638244,0.03177677790323896
391,이춘향,/channel/UCH-5Xjx6MuEySkb-lAdIEeg,0.00023867463278293144,0.9791715145111084,0.023771035671234172
392,369랑께,/channel/UCVjAW_GXsPAbXKKEJYPBs0g,2.6250607334077358e-05,0.9989722073078156,0.0017289689608982473
393,개리유튜브,/channel/UCN8nXvaYJSqeD0wlwsVq2kQ,1.7739056602295022e-05,0.9957378208637238,0.010521531105041615
394,장파Jang Pa,/channel/UC8vlKcN5OpklBkb-Q2xGGjA,0.0008314855980036857,0.998969833056132,0.2029319292288908
395,롤큐이슈 LOLQissue,/channel/UCyqwhqket92QYbSALAV7oXQ,0.0,0.0,0.0017338544130324207
396,해봄,/channel/UCL9oC0YZRwuyudZqUrgKw9w,0.11691573058588905,0.8551809230096601,0.07839348723732564
397,나무늘보,/channel/UCXAXCxTCCYYKsLJNzEvjqfw,0.0,0.0,0.15816175192594528
398,지존조세,/channel/UCQOL6_MBCFXr3M9OTmwl9pg,0.14606178240527307,0.8539276185412226,0.003786619752645604
399,애덕 유튜브,/channel/UCSCogaMMoxrDe43Cx_kB9cQ,0.0006578702935560918,0.8369566400845846,0.02559842440215021
400,JeongWon Entertainment,/channel/UCu07k1hkdNzxLR2uc2-nYVQ,0.0,0.0,0.545092138054315
401,오하빵 ohhabbang,/channel/UCnPJ_Jcl-dwFuGgqhavB8oA,0.441062725755728,0.5327876769006252,0.2310693161860401
402,찌훈,/channel/UCzlnXVYyIG38fUrMBGOpc3w,0.2346931931882864,0.7562871787697076,6.150826811790466e-05
403,더헬TheHell,/channel/UCRTRG3sr8my7ONpSQNruU2A,0.00031384678095491847,0.9996595084667206,0.5550189930163469
404,Gong re,/channel/UCl6gx0iQ-VvwhJu0r1FndTQ,0.0,0.0,-1.0
405,급식게임즈,/channel/UCCWHOI_Xth7mINE98Nprz6A,0.00012790508174020945,0.9994315207004548,0.0008451369675723798
406,쿠키런,/channel/UCr-Eaw_CBpAqKHbzV_GidQQ,0.0,0.0,-1.0
407,쪼낙 JJONAK,/channel/UCeq0Nrch5KY3VrZyn_BB32g,1.275303156944574e-05,0.9999776482582092,0.8656602072111127
408,제동TV[ JaeDongTV ] 이제동,/channel/UCOp9K7CjksKsve6CkNPzUWg,3.232111400090313e-05,0.9984096686045328,0.5731480335205215
409,모마님,/channel/UCouZRGq24QaCvFlslu9uD9w,0.012812885630410165,0.8925761282444,5.9891830791247706e-05
410,Yh Ha Figure maker,/channel/UCSsdK8cdN9hn3FS0mTf8iFA,0.00021024748487737569,0.9996193647384644,0.016347785790761238
411,HOWCOW uuu,/channel/UCInT34AJQaNyQ1V1PTEpv7w,0.006315823238765005,0.9936602115631104,0.21328303590804965
412,Roblox - 한국,/channel/UCXM-GWvgXxj8V_Q_o1B4zyQ,0.002582337388594169,0.9973635315895079,0.09266860025112078
413,원창연 WonChangYeon,/channel/UC1FK8EsrPHHVOvrDvctqpbQ,0.9992938041687012,0.0004526767006609589,0.13574349464761326
414,Youtube고차비,/channel/UCjZy8afeI-58sPLgJIOmecg,0.4998392592833624,0.500148223422002,0.12035755100194367
