,name,youtube_code,clean,dirty,ability
415,개인팟,/channel/UCIBoeAMqlic3emU6_crV9Vw,0.00010908403055509552,0.9984580278396606,0.07157663990515839
416,AfreecaTV eSports,/channel/UCK5eBtuoj_HkdXKHNmBLAXg,0.0,0.0,-1.0
417,최고기 ENTJ,/channel/UCZgI5WTYh_1LWNexiHNH7QQ,0.10011307150125504,0.47265771031379705,0.0067745566368103685
418,왓구홍길동,/channel/UC9aktiWNGpSJKLshflga5yw,0.0,0.0,0.5999771262780996
419,쿠리파파 스튜디오KooriPapa Studios,/channel/UCvjevfcEcO4JXSe3SgMYbGA,0.00011005114538420456,0.9997982978820802,9.258588155147685e-06
420,쌍튜브,/channel/UCvG7coejM6UD_rOnuDdIoFw,1.9653569324873384e-05,0.9987961500883102,0.04009074870089535
421,Mulpan,/channel/UCDBg2guHN1JanH7QP7i2dQQ,0.0,0.0,0.3779155520607508
422,안산저격수 ANS,/channel/UC7g2JNSc0SefzMTyc--Nn4w,1.2139167665736745e-05,0.9999763965606692,0.7273225458753917
423,다다토이 DADA Toy,/channel/UC4pIb-g1hjtWK6T98UqeQkQ,0.004294755402952433,0.5807042717933655,0.08265333118227625
424,수진이,/channel/UCmu_ekYHVR0vjmpyQZp8YwA,0.004437346771131463,0.8847853740056356,0.14334223484131925
425,넥슨 YouTube,/channel/UCZcyI32yv57Zz0Y8-Nr1V9A,0.4954382759169675,0.5011119272094221,0.4077677579924439
426,임준하,/channel/UC0iAObTgKlFipjqApv0nJlw,0.0007169763589445209,0.9449067413806916,1.4573335647583008e-05
427,배틀그라운드 ? PLAYERUNKNOWN'S BATTLEGROUNDS,/channel/UCms8Ge7H1ZGgw6nV94fUhUQ,0.0,0.0,0.15506890227946935
428,CheritzTeam,/channel/UClcACsSYAi97Ka_QxX72JAA,0.0009788728202693164,0.9841505289077759,0.04106569832021545
429,HAK,/channel/UCMjsi-Xrmyv9vlN-92QySvQ,0.0,0.0,0.07901781797409058
430,금사향,/channel/UC1eIASyCXzaeOuBbGOubI9g,0.3332330592659976,0.666742471405693,0.06865104920580056
431,sum,/channel/UCQknKKnwlpzDS7bjMULUjcg,0.0,0.0,0.1842022113123676
432,인벤,/channel/UCQePzo3_oRB-6RAzBioc6pg,0.009561009726894552,0.9843193590641022,0.1039388898521123
433,Toon Tube,/channel/UCIJBt-DqtODaUKGKI5H01fg,0.0,0.0,0.3333293051746297
434,마일드참치,/channel/UCtNQtlVDw79Sdxvm08Egk0w,0.0,0.0,0.13560929894447327
435,정리전문 [웃키키],/channel/UCn8P2mOrwb7BNMRviAFg6DQ,0.6418751383504665,0.33939182044317323,2.6279025607589546e-05
436,배그TV,/channel/UCb7DiMpyCaKjMM04Eo2qyfw,9.095258454700732e-05,0.9986619779041837,0.09330639536619856
437,오버워치Player,/channel/UCeZZ5LAX3as-CPv-Bj3hPdQ,0.0,0.0,0.007476011912027847
438,킴스맨KIMSMAN INDUSTRY,/channel/UCixaWz4xXA_mJg8UhOZ6hkQ,0.00010921039938693866,0.997968852519989,0.3332687536797797
439,MarioPartyGames,/channel/UCGGPa08De2KNGSaiPPokePA,0.0,0.0,-1.0
440,나나양,/channel/UC2z7Vj0qpcjIsAEHwOE1-NA,0.047512095421552665,0.8444311618804932,0.021103401978810776
441,비엠TV,/channel/UC50HiPRDIXQMcB9orOdlbaQ,0.0,0.0,0.0003365576267242432
442,연두의 일상채널,/channel/UCFRDmLQJItqvkfFFfuTGGVg,0.007947706597406068,0.984857141971588,0.1602836681318317
443,핸팝,/channel/UCfSy6hLYDteGVYb5h_Z2xkQ,0.0,0.0,3.659725189208984e-05
444,DRX,/channel/UC5WN-znPsJK0BbA8aHxZHWQ,0.0,0.0,-1.0
445,탕카페TV,/channel/UCz1lALRICSdUzHRjJVVo9NQ,0.0017934769857674835,0.9980170726776124,0.00015013416608178345
446,김성룡 바둑랩,/channel/UCfA0tTDLNooBB0ymdoI5M7w,0.0,0.0,-1.0
447,새상놀이터,/channel/UCJ9Mk-2MwdoS_zMKgkdVUNw,1.9025404981221072e-05,0.9999717473983764,0.0549973350237396
448,망개,/channel/UCNKam43W5s-LfRMKcd9Jg5Q,0.06974750517353337,0.9203813870747884,0.09098960966564996
449,하지니지,/channel/UCFIUgqzzNjCvarzIqCE89cA,1.2361066183075309e-05,0.9999587535858154,0.3389983822453361
450,PlayersCUT,/channel/UCD4_2dTl0ORuzuv75tDom_g,0.0,0.0,0.25532592444175284
451,LookSam,/channel/UCQLfdihF1WwbuVcgJq6x6Iw,0.2492292998290395,0.7473379024886526,0.2886483985080304
452,TV벵골,/channel/UC4gnNZCL8d6Eq2lLNqk5aSg,0.4999268252622641,0.5000630485155853,0.11612388244248005
453,Yoorop,/channel/UCUJtmHHXN4BGT3zyE0o1j0Q,0.0,0.0,-1.0
454,조탁구TV,/channel/UC_5H4MxUOOtppCGjpVl3XPg,0.0,0.0,1.5020370483398438e-05
455,BLIZZARDKOREA,/channel/UCEOoYEH7uLJ0Ux566Hy3XmQ,1.7668453438091092e-05,0.9771641790866852,0.10737241017583676
456,임아니,/channel/UCeHFCfPMbmQUuypVtXrpnTw,1.927378480104381e-05,0.9998260140419006,0.2966959406530805
457,AliasMuse,/channel/UCiAK_U-vD5zcL8Bh9sberCw,0.8822017014026642,0.11252268776297568,0.016175463795661926
458,김도랜드,/channel/UC2_VPutZK0o_tG8ca_QrQRA,0.00011494725595184717,0.999699999888738,0.18132052896622294
459,부멘 Bumen,/channel/UC-97DBrSjf37Qu1cyVQ8X1A,1.0677800673875026e-05,0.9999629259109496,0.12357216095551847
460,아론 페이지,/channel/UCDbOXmGL7EkmOcnUb5Kki4A,1.6449466784251854e-05,0.9211434125900269,0.16589068194540835
461,세드TV,/channel/UCMo4MnhHhSDkiUIXS6dytTQ,0.9863757491111756,0.0016831569373607633,0.001824802822536831
462,마루에몽,/channel/UCLWXraxoi58otTHcWa9LZhQ,1.1485632967378475e-05,0.9999598264694214,0.007575701583515616
463,ShiningStar,/channel/UCde-B1KjFgIb9WGsSdT5wqQ,7.083346645231359e-06,0.9998866319656372,0.048967218303832
464,철구 풀영상,/channel/UCPuQ0kaW-TX_2LgrEEUl7qQ,0.00015031707062007627,0.9998212456703186,0.10444323064136064
465,코시TV,/channel/UC7uEw7E1-NBpJwE5L2Amoyg,0.8789147734642029,0.011774836108088492,0.2719605671167797
466,심킹,/channel/UCDYdwDXhbVZXkdV6kZn-0IQ,0.0,0.0,0.6639627128228313
467,하얀귤,/channel/UCLXSj8Q2mnL2XbBgRdTPiMQ,0.7443305253982544,0.0028615451883524656,0.00011339783668518066
468,모잉_,/channel/UCHzre37UF4o64HRhp-7CDzQ,0.22209898763018526,0.7452006214686359,0.011755683842827214
469,취한무드등,/channel/UCxM_h0LDzNU0XVD8YWCb17A,0.0011783292787489092,0.9857330520947776,0.0004798980320200874
470,뽀박사 뽀쪽 Dr Joon,/channel/UC0hI0RUHrjCCskDMnMBnzFQ,3.4804115784936585e-05,0.9443281690279642,3.319127219059137e-05
471,앤새ANDSADLY,/channel/UCZQvXBMUT7ZMM5i9w9ZFp_Q,3.6077653930988156e-05,0.9999413490295408,0.15647482189039386
472,뉴리키,/channel/UCtsaNMRUmgwxMSb7xdpzALA,8.301085881612379e-05,0.980123981833458,0.06770102020639635
473,아구이뽀 A924,/channel/UCEn8UcA-PNu5ZKr6tZdJ4Kw,0.0001822000049287453,0.9974687099456788,0.07573510849705123
474,라온스럽게 Be Like Raon Lee,/channel/UCJVsjpZqtve-SZ11U8jmH_g,0.0,0.0,0.15963049877124524
475,기가막힌사람,/channel/UC9V4iFRjgNUaPRPgvSgSlxA,0.00022535927564604208,0.9397838115692142,0.3990292358212173
476,오늘의 매드무비,/channel/UCcjFBc6EZ76yJarqU1AYuhA,0.003640876617282629,0.9952972531318665,2.3262841360782722e-05
477,Companytube,/channel/UCpmGKHhLg6QmdDg03Zds8Fg,0.0,0.0,-1.0
478,John James,/channel/UCs2QSZ8p8OjLUWUllNTpPZA,8.545980836061062e-05,0.8481437563896179,0.4858108214476589
479,ㅇyㅇ,/channel/UCm6Y-gVqhlhX4FzrJCtsSzg,0.0,0.0,0.24781098164385185
480,선비방송,/channel/UCIwrzpUgafk5ZD14BaSVdGQ,0.17340694568247272,0.8229683935642242,0.00027666773114876086
481,무결의 VR게임,/channel/UCprxjd4bxAiNAxg947wvrmA,0.0,0.0,0.14233359242124222
482,SM TV [SeoMin TV],/channel/UC6k_2mRnYn8b-W-pKtBy85w,5.936791330896085e-05,0.9994841665029526,8.821487426757812e-06
483,Dmonk,/channel/UCvlZOzv_B0GD9VLqdsGWfcQ,0.4809119695419213,0.4306682068854569,0.1927018169313669
484,GameDO,/channel/UCnhZk0ebU5fm9oazpCtc_Sg,0.0004566471080806878,0.9502428025007248,1.4162832690844953e-05
485,허샘,/channel/UCnCeDIkExSpULGqmpj5oafg,0.9996114373207092,0.0003543079656083137,0.3205570854849308
486,신원리강아지,/channel/UCUKBryOxBtW7l9IRFfTyCXw,0.5022418494336307,0.3694340262154583,0.16205236315727234
487,캐인유튜브,/channel/UC-8S20Ll1gzPiu_YY8BgyaQ,0.0,0.0,0.3064099445036845
488,레지나Rezina,/channel/UCoGlmInGRIRoDg4NjAYv4-Q,0.0,0.0,0.03577531377474463
489,만득유튜브,/channel/UCLFaCqu7-o7NGqn_-uyKPBQ,0.00017319883409072645,0.9354935884475708,0.12780310251665386
490,무자비,/channel/UCPPuXI31ybWYB560T2uAeMg,0.00011709365207934751,0.9998745918273926,2.7616818745968e-05
491,김슬기 Seulgi KIM,/channel/UCsMjo3TqAQueM3LFWlsKnhw,6.261611815716607e-05,0.8202182650566101,0.1448843123168141
492,"포켓몬 공식 채널 Pok?mon Korea, Inc.",/channel/UCAhmOb9JWkI2HV_KIe9X_3A,8.242169860750437e-05,0.9930274287859598,0.058884092012543625
493,기뉴다GINEWDA,/channel/UCyJgLaAwEwGiLTl9ccd2haw,3.1572147008773754e-05,0.9995790272951126,0.11620191879604858
494,라넥갓,/channel/UC-Kk2qNHBsyyYy8kIIKMh8Q,1.300591065955814e-05,0.99994957447052,0.3328870432702994
495,ScuD?쁘르로세,/channel/UCs5Qp6yaCnsUGwqegqTEPKQ,4.237147732055746e-05,0.9592792391777042,0.00012783706188201904
496,악시,/channel/UC58e7PIf49oMlDljMFPSy0w,0.120483263190863,0.8545081913471222,0.0954932666151892
497,윤작까,/channel/UClA2xudL_XKm5HLY9yP8wyg,0.0002801607843139209,0.9992357194423676,5.813439687119004e-05
498,우감독 [Director Woo],/channel/UCVbAEP8L2wR5dYvcWShwCsw,0.0,0.0,0.02156815926233957
499,파크모,/channel/UCLdxLyuNHafN-1UlOs2BK8A,0.4999225328228932,0.4972151421170565,0.06142302503188435
500,한국닌텐도 공식 채널,/channel/UCRCK5FCJtomQT3b88jXI_DA,0.0006802999385919457,0.9596411500658308,0.048053080575603764
501,타코리뷰,/channel/UCVes_P0Cc87L48_KvdyNX9w,0.046497770373712735,0.9364116787910458,0.00010197437726522374
502,동호형,/channel/UCKr3S2aX4SyNkQTY-8UM86A,1.1993805401289135e-05,0.9999790787696838,0.21793162206257174
503,TV헤이스트,/channel/UCaiyyjmlyH70au7pzKE4jnQ,0.0,0.0,-1.0
504,흑열전구,/channel/UC2IYsRiATGe71sLIOlSXGuw,6.470443622674793e-05,0.9998995065689088,0.3333145557359481
505,미키스나,/channel/UCNday6XUUjYBs0fmjAmYTcg,4.0819310925144237e-05,0.8676476478576659,0.4569142728025326
506,혜성,/channel/UCC1aXzKxN1P3WcpTh84-1OQ,2.5674235075712204e-05,0.9994718432426452,0.12341324104927474
507,시간의 숲,/channel/UCyfg0TBg4jwIqnX3uNADnhg,0.0,0.0,0.557447047273854
508,핫도규 HOTDOGYU,/channel/UCHvz6pwNdtkhukP6oPOOnQg,0.12893208861351013,0.8157762289047241,0.18874062276962733
509,현솔,/channel/UCEWkdaR_6g6giiy8_vI6fmw,0.0,0.0,0.5002875305531234
510,Dobby도비,/channel/UCvejyifMonPNXGLX-QFmYyw,0.0,0.0,0.02099814017613721
511,Bubsa Gaming,/channel/UCrBuJMx9qmXmxvQrmeI-TPA,0.0,0.0,0.3099372539261822
512,Bung Korea,/channel/UCjFTY4_BJ4prXVmFow9x93g,0.0,0.0,9.506940841674803e-05
513,메이플스토리맑음,/channel/UC1dHu9GhbHH7RcHKyJdaOvA,5.7694398189293394e-05,0.9999253551165262,0.16686511225088907
514,CAMAN카맨,/channel/UC3Md9z1EkkGs8htNkRG3Vew,0.0,0.0,3.7044286728016296e-05
515,한자,/channel/UCk5C4AR3uvmKwZYkIlSobbg,0.0,0.0,4.325807094562872e-05
516,쥐늑대 유튜브,/channel/UCugJ9oXLc7a_6B0yyCHdpSA,1.1651854492811252e-05,0.9998505413532258,0.00022619962692260742
517,긍정인,/channel/UCAm0pQmaq6dTcH2-qL6RQjQ,5.1444918062770754e-05,0.9968382120132446,0.3336243585424763
518,준밧드,/channel/UCDWlQ2AcGlcckdefjtF0goQ,0.0,0.0,0.4992111143839793
519,안내메시지,/channel/UCMswODzU1ZjjrLyUk7NfwPA,0.24955432922479304,0.7457946396607441,0.19291599563148346
520,신용인의 게임채널,/channel/UCDrdTV9TcDx9-znGQAy6lzQ,0.00015588267774546694,0.9987217038869858,9.121894836439104e-05
521,서농,/channel/UC9nWnAJQDNBkJ_JlbKS-7VA,0.00022208627160580366,0.9865491271018982,0.018298948804537415
522,병병병,/channel/UCLtZE7A3iN-oysHf5_vJYBA,0.0,0.0,0.6155536890558627
523,표커,/channel/UCdF0eCyf5np3lPO4y1fJVdw,1.6368039723602124e-05,0.999970316886902,0.0002911269664763738
524,저펄이,/channel/UCWMK0idJDBqwpueUiEXStCQ,0.0005238218000158668,0.951753318309784,0.00014945864677440301
525,THE SHY,/channel/UCT2iciPfSx1DmcYaf1MAFiA,2.380091973464005e-05,0.9999731779098512,0.5972496990072613
526,엔씨소프트,/channel/UCbiqc9mdIz3XEH6LG5nCeMg,0.33069826969767746,0.5380821796134114,0.2711821177055955
527,고뇌 [Gotube],/channel/UCfiarPVYi8ei4vZntToFYGg,0.000440631299473656,0.9086570541063944,0.4999349615967125
528,Sky Nerf Guns,/channel/UCUJv3d2xXUDVhyKJ6BhzPGw,0.0,0.0,0.19342131436496854
529,입만산_김루윈,/channel/UCeRn_02zEifLqXxZkTpiXzA,0.0,0.0,2.7745962142833314e-05
530,안녕수야,/channel/UCm5suozTR8bN1o_5xRf9JrQ,0.0,0.0,0.20063915085920592
531,괴물쥐팬OFFICIAL,/channel/UCz7gPLMK3PAXBTIEavZIXEg,8.656593005677375e-05,0.9998893439769744,0.09152417977911677
532,앵지,/channel/UC6jny3KnjnPLtSWYbrTqAtA,9.294418714489441e-05,0.9898231029510498,0.27276341659229986
533,안기효TV,/channel/UCYG8tuvbQzWsDeoADyJFU8Q,0.0005733718280680478,0.9479398727416992,0.7703771374795347
534,우에하라아리,/channel/UC0EWVkB5mmeJ8z61rJWQTPg,0.0,0.0,0.20161148463957945
535,OVTV - 오비티비,/channel/UCcfuatJAWBygJ5Y3uPxTZsg,0.0001750146329868585,0.9998123943805696,0.00015725195407878534
536,이클리피아,/channel/UCRZURXN2vyCYzB9eYbSKQiw,2.8740887955791553e-05,0.9258174896240234,0.1721731022468399
537,하지,/channel/UCRmG4YBJMlBiH4rt8g2vNPw,0.0,0.0,0.21814551036893848
538,HAMA JUN,/channel/UCuWFQc0UEyNbT8v-pX83MjQ,0.0,0.0,0.2259719464927912
539,불도그,/channel/UCBjPppB6FOLloYBUvgbqE_A,0.0,0.0,0.2203518319875002
540,힙합가이,/channel/UC4ZsaUtdPtivLNNI5kozlDQ,1.456309337299899e-05,0.9999724030494692,0.17543008102438762
541,라간유튜브,/channel/UCqJB7rKizLzFYy2t_2rGahw,0.0,0.0,0.46706180055152796
542,이중선,/channel/UCw7FqLmYfW-nAVhEd_grcZg,1.931933002197184e-05,0.9999772310256958,0.44749534632856014
543,건곤,/channel/UCfO-Z1ZCFn9DF5217ZySjfw,0.0,0.0,0.012617429097493638
544,유튜브박사장,/channel/UCqbx_XBQEA80FHsnLQOKXrw,1.5640662240912203e-05,0.9999743700027466,0.20686918904435256
545,Mihaya Gaming,/channel/UC5LL5w510Njr8heGeue1sEA,0.0016807967040222134,0.9975570142269136,0.09047107626683992
546,Racing Park,/channel/UCAPVYRwD-6yYx85oqgFnqCw,0.0,0.0,0.7148069647373632
547,라이언티,/channel/UChGrYmp0PTFef-XOjueNH6w,0.00012171519483672456,0.9869431058565776,0.22008785812623588
548,나미춘 choontube,/channel/UCfUnRLITvC9bNpShAEIIhMA,0.0,0.0,0.2034918277511477
549,서봄,/channel/UCkQWAIUktzea2l8xT1GyVSg,0.09350855648517607,0.885114848613739,3.830591837583608e-05
550,수닝유튜브,/channel/UC4i0dvptG3PokPjMx6r1zNQ,1.4339372683025433e-05,0.9999805688858032,0.2590363249182701
551,캡틴김수호,/channel/UCYaFxuv97e0qSx1MU9FvhGg,1.3921244772063798e-05,0.9987365901470184,0.08441493884760443
552,겜블비,/channel/UCGHtLohOnwNBhuJnPTjNo8g,0.25217731866723625,0.7422527372837067,0.000422393282254574
553,게임저장소,/channel/UC4pUn2_URkvOvObfNcyvRzw,0.01088941218185937,0.9866238355636596,7.601295198722546e-05
554,김호랭,/channel/UCZo3yJ0wjksu7AZAjPMCgbA,0.00013242970574841215,0.9868256946404776,0.09041389922687282
555,김진우,/channel/UCweizAaKFQrSEYnleVOZqTA,1.4696011021442246e-05,0.999948501586914,0.0010423792733086355
556,리버스,/channel/UCFBGBsvOMA2gbxmnxgotsmw,0.028630716726183888,0.9713313579559326,0.07420358130270077
557,플러리 Flurry,/channel/UCdZGwKwvi_i5BLvFzCj4FXw,0.001043496384227183,0.9431669414043428,0.4026692825727878
558,웃소 게임즈,/channel/UCRMX7IWlG7Hqna2gDhGan_g,1.5520994566031725e-05,0.9999796152114868,0.0762986930222399
559,백설양,/channel/UCQPPzb7y4aJz6VV1F3v066g,0.00011986846887642363,0.9768208265304564,0.24809948778750945
560,TV효근,/channel/UCG8FY3eGM47TVmv8x5ZhA7A,0.002184496255722479,0.9969622790813446,0.0002233505249024104
561,레고장인 채소골렘,/channel/UCYGtilUot-VLx6F-ubjg24Q,0.0,0.0,1.3311703999985271e-05
562,목츄리,/channel/UCzoX_XRk4Pd5thE2k59c2pw,0.00012571022307383828,0.9987666805585226,0.0778300999059306
563,강교생 KCS,/channel/UCF90fBrj4HP9VpdwGiQkrmQ,0.0,0.0,1.0997056961170593e-05
564,지수소녀 유튜브,/channel/UChzIscohei65H-7T-Pztaww,0.0,0.0,0.5556818529330485
565,감블러,/channel/UCgmQJAJuiddthVUfJmWxltA,3.474754673031081e-05,0.999607264995575,0.4191251953674282
566,파닭Padalg,/channel/UCyGe1k6hJ-t7ZlYfYSmPdag,1.7448915968998335e-05,0.9998407363891602,0.3097016398484508
567,하솜,/channel/UC7xJ1J2TD7JwYlyL4RkBWmw,1.6064452211139724e-05,0.9999796152114868,9.916226069117684e-05
568,Baby HAPUM,/channel/UCs8zXRDTNzCdaNCioaENt5g,0.0,0.0,0.14046009555022465
569,에스카,/channel/UCoIoRtXGGPCaOE0qQHKXjvw,1.3296984434418844e-05,0.999977707862854,0.7954894232454015
570,혁구,/channel/UC2HEQnILETT1x7V9iW3H1Kw,0.2233345061540604,0.7766180634498596,0.2436418980360031
571,조디악,/channel/UC1b5zAyQWKa9KkIzC4wol0Q,0.0,0.0,0.13920038002705792
572,스타크래프트,/channel/UClWPSY-fuGOIldrlUTqoEag,8.213970272663573e-05,0.964317113161087,0.22494449709627504
573,배룡 TV,/channel/UCLstY59V0mohZmcSGd33cPw,0.0,0.0,0.0006034374237060548
574,곽민선,/channel/UCk0BKqdh8W4FR2eRTZ5Uoug,1.7582518012204673e-05,0.9999617934226992,0.21092128193719728
575,레알이,/channel/UCpUMkvvodRfGDkVN27lFe3Q,0.0,0.0,0.14382721381428254
576,Yellow character gameplay,/channel/UCymWBXiV4f_N-_xPgwmpEQA,0.0,0.0,0.06404241127893318
577,노력왕먼치,/channel/UCQfISxq5legTqOt1h1us6lg,0.0,0.0,0.4976835984182344
578,임요환,/channel/UCbGzoa8xSdjr-B3UdI06yPA,2.4466697444343783e-05,0.9450534184773765,0.5944234445936756
579,가재맨,/channel/UCnkytUgy0CtWd06up9CjNxg,0.0001560000525517223,0.9979198064122882,0.37790106144757374
580,김채호의 필름찢기,/channel/UCNbUh4ETUOSNq0HMMVjhieQ,1.7841746739577502e-05,0.9999761581420898,2.5669733683231225e-05
581,제독신ParkJunHyo,/channel/UCqpW5qIRfLkgnYtpe59Fapw,0.0,0.0,0.14358752315508486
582,얍얍,/channel/UCnb4EuP3C0dxeika3b-bnXA,2.668311201757336e-05,0.9998583878789632,0.11197792384258977
583,주간신보석,/channel/UCY5Xbo2lSFqdDQGZJTXfFZA,0.9992938041687012,0.0004526767006609589,0.13574349464761326
584,YESOON,/channel/UCQEvlqmTcqU6SbjNhsft2wg,0.0,0.0,5.7697296142578125e-05
585,코뚱잉,/channel/UC4q2QOe3Ht73lVO-31JnkQQ,0.00010097206541104242,0.9997336268424988,0.17616631872887312
586,게임넛 GAMENUT,/channel/UCMru5gvumXqykoro-yDwQCw,2.373364804952871e-05,0.9999715089797974,6.273587544758374e-05
587,성주로운 게임생활,/channel/UCfo5uQjcvpD7M3V29pgINnA,0.0,0.0,-1.0
588,이문주,/channel/UCfdLDnGcRM3okEOtocWNHuQ,2.2552849259227514e-05,0.9889820218086244,0.04840351343154903
589,주보리 JooBoRi,/channel/UCRkwhAO2CKNXPcFXAMfn0ng,1.2003632946289144e-05,0.9999810457229614,0.18713068284705514
590,설레임 TV,/channel/UC-sn1taSI0CEWg8n4M7WDMQ,0.00014319434922072105,0.9981800019741058,4.9964948134029186e-05
591,플이,/channel/UCMmlqTsmThrRulFDlyhIUsw,0.0,0.0,0.02995886585929175
592,코지CoZy,/channel/UC7bDvA98eXIUiLMwXPfdF2Q,0.0,0.0,0.00026585658391320427
593,LEE&lee리앤리,/channel/UCaxgabcQh_tiPIcZfOS8zXg,0.0,0.0,-1.0
594,OCK CLAY,/channel/UCBdRqVCFEAuJnfnHTW3RMPQ,0.0010853086810129753,0.9622887223958968,0.1954271376499409
595,수학자,/channel/UC7Mc5ssSVpWzqH9mlRGEEAg,0.0,0.0,0.0930236428976059
596,싸패TV,/channel/UCfycsfXKilVd-EBL9VC8RGA,0.00011711664410540835,0.8561690449714661,0.2558851178354499
597,Sun,/channel/UCCILo-Qu-OMAb1zpzDa6B3A,0.0,0.0,0.11998628292764925
598,도멘TV [DOTUBE],/channel/UCFHUplScMiWTjJrtv4hxWmg,3.782067930539293e-05,0.9967801968256632,0.6781903188539039
599,에프람,/channel/UCVgTydj9KUfDm_qmXPtx0FA,0.0,0.0,0.4005337959744793
600,금융인 강은호,/channel/UC9pCNmC-Ovq2sRfHIwLDuIg,0.0,0.0,-1.0
601,dragonvillage_official,/channel/UC6g-3ON3MpaiUuxBg25CZAg,0.0,0.0,-1.0
602,로자르TV,/channel/UCuwnt_REmD4YsCtFJRoqjFw,0.0,0.0,-1.0
603,고래쉬,/channel/UCCWcDTQwUzYxxQNxP17F-Rw,0.0,0.0,-1.0
604,신성조,/channel/UCNCZoEdHHuF76DZ78IBJvlQ,0.0,0.0,-1.0
605,새루 유튜브/SaeRu YouTube,/channel/UCzZepWSPs2VCpCirB3zGgtw,0.0,0.0,-1.0
606,BJ섭이 FIFA4 S2 Korea,/channel/UCKd2rI7xVJm86kav7okWC6A,0.0,0.0,-1.0
607,랑께님,/channel/UCkye8NKh9-zmsi466P_stcA,0.0,0.0,-1.0
608,요루루유튜브,/channel/UCXCa03lRK6tlntZoJ7TUWRw,0.0,0.0,-1.0
609,다누리,/channel/UCtcw3t27H9qFwcdAujrDEyQ,0.0,0.0,-1.0
610,연두부 YouTube,/channel/UCmOmhm_p0UEwcPkAmotX8RQ,0.0,0.0,-1.0
611,MGTV,/channel/UCKymUugOQ8dkT7dZ4KmK_3g,0.0,0.0,-1.0
612,살타 Salta,/channel/UCsbo5VemDR505Etd5ZKnWNA,0.0,0.0,-1.0
613,YunMot,/channel/UCWtPonhrTEf25p9nONwBwYQ,0.0,0.0,-1.0
614,솜사탕,/channel/UClfxB3OFyNkolbCEXp-5v1w,0.0,0.0,-1.0
615,초승달,/channel/UCxx7UvIhPkEQxaplaWS2hLg,0.0,0.0,-1.0
616,신속,/channel/UC0hk2D145ogyBYMKjylWkkw,0.0,0.0,-1.0
617,허블렛TV,/channel/UCJriMiQFo5023wkc2hWaiuA,0.0,0.0,-1.0
618,에어비스,/channel/UCXybGky1c_63xzXFzI0eU8A,0.0,0.0,-1.0
619,Nizzotch,/channel/UC3XJRyvLD7rvsVFCFS1IX0A,0.0,0.0,-1.0
620,MapleStory_KR,/channel/UCU_hKD03cUTCvnOJpEmKvCg,0.0,0.0,-1.0
621,김승희 KIMSEUNGHEE,/channel/UCPZkUGXQrWKqWFCfDMaZxhA,0.0,0.0,-1.0
622,나이스게임TV,/channel/UCVR8eG4I5Fies8NQFWF-KsA,0.0,0.0,-1.0
623,만취한 오박사 Drunk Oak,/channel/UC0iFX-aClxo7TM6fE8K0duQ,0.0,0.0,-1.0
624,라이너TV,/channel/UCqgRbodod44OjLp9tqpgkPw,0.0,0.0,-1.0
625,항심,/channel/UCX1s-RbSfskDNPnrwH3GvKQ,0.0,0.0,-1.0
626,주식회사 중계진,/channel/UCNymqCXr3sxL8dnmO_jScuA,0.0,0.0,-1.0
627,카오,/channel/UCXkY64Z4UW9XEluhplCJafQ,0.0,0.0,-1.0
628,中譯版今日韓服精華,/channel/UCLrMXBAgIPbOPR0h_6xWVrA,0.0,0.0,-1.0
629,Play with Toy,/channel/UChvR-r6dtgPkXhY4rvPgq2A,0.0,0.0,0.3333293051746297
630,프로즈,/channel/UCww3MeqGQnIatVvEr3pSjhA,0.0,0.0,-1.0
631,ROBLOX 해달선,/channel/UCwqLV5Xndjm4Wztk-c7IMjQ,0.0,0.0,-1.0
632,김기열,/channel/UCf8xJL-CznwfW7W2LO3y_EQ,0.0,0.0,-1.0
633,사이,/channel/UCqEoc6yuYRg5CFG4NIG8euQ,0.0,0.0,-1.0
634,닼발DACKBAL,/channel/UCQIx6hvYi2eurTCAum1HNyQ,0.0,0.0,-1.0
635,축덕,/channel/UCj1Q64mwSIbGSJXZjhuAnLQ,0.0,0.0,-1.0
636,Polypuff,/channel/UC0aFOAetT4Hur0qmOnmmbBA,0.0,0.0,-1.0
637,정윤종,/channel/UCGyIKWpa4cbKJQIc2hNmVJA,0.0,0.0,-1.0
638,코태(Kotae),/channel/UCJFkH0p-M4_WEaHvLqWnkIg,0.0,0.0,-1.0
639,LinkTrader,/channel/UC8JzTlzwWkbyQuXaYDb00nA,0.0,0.0,-1.0
640,눈가루,/channel/UCAXuZuWLv9oLq6SEXnOppNA,0.0,0.0,-1.0
